sailboat_id,latitude,longitude,compass_heading,tilt
Sailboat-1,41.769057,-71.387148,127.9,1.30
Sailboat-2,41.771905,-71.396661,45.8,0.16
Sailboat-3,41.782137,-71.386572,137.1,-0.11
Sailboat-4,41.775503,-71.393224,68.5,-0.35
Sailboat-5,41.774835,-71.391232,9.2,-0.32
Sailboat-1,41.769094,-71.387143,126.1,0.80
Sailboat-2,41.771934,-71.396662,45.9,0.59
Sailboat-3,41.782145,-71.386588,138.1,-0.23
Sailboat-4,41.775492,-71.393175,67.4,-0.54
Sailboat-5,41.774868,-71.391232,8.4,0.16
Sailboat-1,41.769083,-71.387161,127.8,1.05
Sailboat-2,41.771960,-71.396637,47.5,0.72
Sailboat-3,41.782189,-71.386603,139.1,-0.57
Sailboat-4,41.775465,-71.393209,69.0,-0.79
Sailboat-5,41.774900,-71.391187,9.8,0.55
Sailboat-1,41.769095,-71.387122,127.9,1.39
Sailboat-2,41.771974,-71.396660,49.0,0.92
Sailboat-3,41.782149,-71.386612,140.2,-0.06
Sailboat-4,41.775463,-71.393208,68.3,-0.51
Sailboat-5,41.774938,-71.391152,9.3,0.64
Sailboat-1,41.769118,-71.387159,129.8,1.09
Sailboat-2,41.771998,-71.396689,50.2,1.18
Sailboat-3,41.782123,-71.386590,139.9,-0.42
Sailboat-4,41.775441,-71.393249,70.2,-0.42
Sailboat-5,41.774978,-71.391141,10.7,0.22
Sailboat-1,41.769084,-71.387146,130.5,1.48
Sailboat-2,41.772014,-71.396678,51.4,0.69
Sailboat-3,41.782113,-71.386613,140.7,-0.26
Sailboat-4,41.775452,-71.393280,68.7,-0.56
Sailboat-5,41.774995,-71.391097,11.2,-0.00
Sailboat-1,41.769046,-71.387146,129.3,1.46
Sailboat-2,41.771998,-71.396692,52.7,0.41
Sailboat-3,41.782135,-71.386614,140.6,-0.06
Sailboat-4,41.775409,-71.393252,68.4,-0.38
Sailboat-5,41.774967,-71.391083,12.4,0.25
Sailboat-1,41.769040,-71.387137,127.3,1.47
Sailboat-2,41.772040,-71.396653,52.7,0.19
Sailboat-3,41.782117,-71.386659,140.6,-0.03
Sailboat-4,41.775438,-71.393240,68.1,-0.31
Sailboat-5,41.775001,-71.391072,12.1,0.64
Sailboat-1,41.768994,-71.387176,127.2,1.00
Sailboat-2,41.772029,-71.396703,52.1,0.34
Sailboat-3,41.782123,-71.386647,142.2,-0.32
Sailboat-4,41.775406,-71.393212,68.0,-0.35
Sailboat-5,41.775028,-71.391075,10.4,0.89
Sailboat-1,41.768959,-71.387189,125.9,0.57
Sailboat-2,41.772063,-71.396727,53.9,0.38
Sailboat-3,41.782084,-71.386623,141.2,-0.38
Sailboat-4,41.775361,-71.393200,69.3,-0.52
Sailboat-5,41.775073,-71.391039,8.5,0.61
Sailboat-1,41.768971,-71.387177,127.7,0.11
Sailboat-2,41.772069,-71.396711,52.6,0.66
Sailboat-3,41.782103,-71.386648,139.6,-0.19
Sailboat-4,41.775393,-71.393176,67.6,-0.14
Sailboat-5,41.775087,-71.391070,7.6,1.02
Sailboat-1,41.768956,-71.387207,128.7,0.39
Sailboat-2,41.772099,-71.396682,50.8,0.53
Sailboat-3,41.782099,-71.386640,141.1,-0.05
Sailboat-4,41.775343,-71.393151,68.5,-0.33
Sailboat-5,41.775054,-71.391031,6.4,1.43
Sailboat-1,41.768975,-71.387226,127.2,0.83
Sailboat-2,41.772141,-71.396637,51.3,0.22
Sailboat-3,41.782126,-71.386642,140.7,-0.28
Sailboat-4,41.775330,-71.393155,66.7,-0.28
Sailboat-5,41.775047,-71.391009,6.6,0.98
Sailboat-1,41.769025,-71.387267,126.1,0.55
Sailboat-2,41.772173,-71.396662,51.1,0.32
Sailboat-3,41.782161,-71.386686,142.5,0.18
Sailboat-4,41.775366,-71.393151,65.1,0.01
Sailboat-5,41.775076,-71.391052,4.7,1.40
Sailboat-1,41.769038,-71.387289,127.0,0.21
Sailboat-2,41.772192,-71.396659,52.0,0.19
Sailboat-3,41.782119,-71.386681,142.5,-0.11
Sailboat-4,41.775328,-71.393152,63.7,-0.09
Sailboat-5,41.775090,-71.391030,6.3,1.08
Sailboat-1,41.769002,-71.387337,125.5,0.43
Sailboat-2,41.772188,-71.396665,52.1,-0.03
Sailboat-3,41.782117,-71.386712,140.6,-0.02
Sailboat-4,41.775310,-71.393131,65.0,-0.55
Sailboat-5,41.775046,-71.391026,4.6,1.12
Sailboat-1,41.769005,-71.387368,125.1,0.78
Sailboat-2,41.772209,-71.396695,51.1,-0.26
Sailboat-3,41.782106,-71.386704,138.9,0.34
Sailboat-4,41.775266,-71.393144,66.8,-0.17
Sailboat-5,41.775072,-71.391014,5.3,0.91
Sailboat-1,41.769017,-71.387369,125.5,0.44
Sailboat-2,41.772237,-71.396731,49.4,-0.03
Sailboat-3,41.782129,-71.386721,137.4,0.52
Sailboat-4,41.775282,-71.393181,67.4,0.23
Sailboat-5,41.775055,-71.391020,5.8,1.29
Sailboat-1,41.769006,-71.387411,126.0,0.05
Sailboat-2,41.772260,-71.396735,50.1,-0.37
Sailboat-3,41.782175,-71.386753,139.1,0.57
Sailboat-4,41.775271,-71.393149,69.0,0.30
Sailboat-5,41.775075,-71.391018,7.3,1.22
Sailboat-1,41.769014,-71.387394,125.7,0.32
Sailboat-2,41.772226,-71.396773,50.9,0.00
Sailboat-3,41.782209,-71.386733,138.5,0.15
Sailboat-4,41.775309,-71.393122,68.6,-0.07
Sailboat-5,41.775044,-71.390987,6.4,0.93
Sailboat-1,41.769000,-71.387417,126.2,-0.00
Sailboat-2,41.772257,-71.396793,49.9,0.34
Sailboat-3,41.782227,-71.386749,137.2,0.33
Sailboat-4,41.775276,-71.393140,67.4,-0.24
Sailboat-5,41.774999,-71.391027,5.1,0.97
Sailboat-1,41.768998,-71.387431,124.3,-0.24
Sailboat-2,41.772295,-71.396812,50.5,0.24
Sailboat-3,41.782258,-71.386701,136.3,-0.08
Sailboat-4,41.775304,-71.393138,66.2,-0.07
Sailboat-5,41.774994,-71.391075,7.1,1.29
Sailboat-1,41.769012,-71.387392,125.3,0.15
Sailboat-2,41.772262,-71.396799,50.0,-0.04
Sailboat-3,41.782300,-71.386722,135.1,0.11
Sailboat-4,41.775293,-71.393127,64.5,-0.34
Sailboat-5,41.775005,-71.391042,6.3,1.69
Sailboat-1,41.768986,-71.387402,125.0,-0.01
Sailboat-2,41.772236,-71.396768,50.7,0.17
Sailboat-3,41.782254,-71.386674,136.3,0.35
Sailboat-4,41.775322,-71.393143,63.3,-0.05
Sailboat-5,41.775010,-71.391020,5.7,1.53
Sailboat-1,41.768967,-71.387445,123.2,0.40
Sailboat-2,41.772260,-71.396816,49.7,0.07
Sailboat-3,41.782298,-71.386682,136.7,0.67
Sailboat-4,41.775274,-71.393143,65.2,-0.35
Sailboat-5,41.775017,-71.390976,6.3,1.68
Sailboat-1,41.768969,-71.387494,122.9,0.43
Sailboat-2,41.772260,-71.396844,49.6,-0.28
Sailboat-3,41.782269,-71.386645,137.9,0.54
Sailboat-4,41.775268,-71.393163,66.2,-0.25
Sailboat-5,41.775007,-71.391019,7.7,1.80
Sailboat-1,41.768996,-71.387527,124.7,-0.02
Sailboat-2,41.772216,-71.396833,51.2,-0.35
Sailboat-3,41.782268,-71.386675,136.9,0.88
Sailboat-4,41.775275,-71.393189,67.7,0.22
Sailboat-5,41.774986,-71.391044,6.1,1.99
Sailboat-1,41.768978,-71.387536,124.0,0.21
Sailboat-2,41.772222,-71.396872,49.8,-0.73
Sailboat-3,41.782242,-71.386705,135.1,0.43
Sailboat-4,41.775228,-71.393218,68.4,-0.10
Sailboat-5,41.774986,-71.390996,5.9,2.06
Sailboat-1,41.768960,-71.387537,123.6,0.49
Sailboat-2,41.772237,-71.396914,48.0,-0.90
Sailboat-3,41.782215,-71.386655,134.7,0.09
Sailboat-4,41.775273,-71.393219,68.0,0.32
Sailboat-5,41.774971,-71.391015,4.2,2.40
Sailboat-1,41.768993,-71.387513,123.7,0.24
Sailboat-2,41.772229,-71.396951,49.3,-1.22
Sailboat-3,41.782259,-71.386675,133.1,0.50
Sailboat-4,41.775299,-71.393237,67.4,0.31
Sailboat-5,41.774944,-71.391001,4.2,2.34
Sailboat-1,41.769027,-71.387534,122.3,0.17
Sailboat-2,41.772196,-71.396922,48.2,-1.09
Sailboat-3,41.782276,-71.386661,135.0,0.64
Sailboat-4,41.775335,-71.393250,65.4,0.02
Sailboat-5,41.774897,-71.391050,4.3,2.56
Sailboat-1,41.769007,-71.387496,121.2,-0.15
Sailboat-2,41.772207,-71.396916,47.6,-0.88
Sailboat-3,41.782300,-71.386642,133.9,0.99
Sailboat-4,41.775293,-71.393209,66.5,-0.27
Sailboat-5,41.774942,-71.391051,2.9,2.62
Sailboat-1,41.768970,-71.387447,122.7,-0.37
Sailboat-2,41.772199,-71.396956,49.3,-1.18
Sailboat-3,41.782259,-71.386643,132.1,0.48
Sailboat-4,41.775265,-71.393216,67.1,-0.12
Sailboat-5,41.774982,-71.391020,3.1,2.52
Sailboat-1,41.768939,-71.387457,122.3,0.06
Sailboat-2,41.772244,-71.396958,48.8,-1.09
Sailboat-3,41.782285,-71.386651,130.6,0.87
Sailboat-4,41.775277,-71.393186,68.9,-0.22
Sailboat-5,41.775028,-71.390973,4.6,2.77
Sailboat-1,41.768931,-71.387502,124.2,-0.03
Sailboat-2,41.772285,-71.396914,48.9,-1.32
Sailboat-3,41.782255,-71.386638,131.1,0.84
Sailboat-4,41.775281,-71.393225,68.7,-0.27
Sailboat-5,41.775055,-71.390934,6.3,2.81
Sailboat-1,41.768928,-71.387460,123.3,0.30
Sailboat-2,41.772286,-71.396880,49.9,-1.13
Sailboat-3,41.782286,-71.386688,129.7,1.27
Sailboat-4,41.775271,-71.393239,67.1,-0.56
Sailboat-5,41.775089,-71.390981,5.5,2.60
Sailboat-1,41.768973,-71.387480,122.4,-0.18
Sailboat-2,41.772260,-71.396867,48.4,-1.55
Sailboat-3,41.782263,-71.386685,128.9,1.68
Sailboat-4,41.775314,-71.393202,65.7,-0.25
Sailboat-5,41.775113,-71.391007,5.8,2.41
Sailboat-1,41.768927,-71.387507,120.7,-0.51
Sailboat-2,41.772275,-71.396821,46.6,-1.11
Sailboat-3,41.782239,-71.386729,130.7,1.64
Sailboat-4,41.775362,-71.393186,65.8,-0.00
Sailboat-5,41.775088,-71.390962,5.2,2.22
Sailboat-1,41.768925,-71.387489,121.9,-0.62
Sailboat-2,41.772256,-71.396814,45.2,-1.27
Sailboat-3,41.782251,-71.386762,132.3,1.82
Sailboat-4,41.775363,-71.393161,65.4,0.40
Sailboat-5,41.775134,-71.391002,5.8,1.98
Sailboat-1,41.768921,-71.387477,123.2,-0.73
Sailboat-2,41.772266,-71.396792,44.9,-1.64
Sailboat-3,41.782291,-71.386797,132.0,1.59
Sailboat-4,41.775313,-71.393159,67.4,0.23
Sailboat-5,41.775184,-71.390957,4.8,1.77
Sailboat-1,41.768913,-71.387478,123.3,-1.00
Sailboat-2,41.772292,-71.396752,43.8,-1.22
Sailboat-3,41.782295,-71.386840,130.6,1.82
Sailboat-4,41.775316,-71.393110,67.5,0.36
Sailboat-5,41.775140,-71.390947,3.1,1.30
Sailboat-1,41.768901,-71.387444,124.8,-1.21
Sailboat-2,41.772267,-71.396709,43.7,-1.40
Sailboat-3,41.782289,-71.386828,129.4,2.12
Sailboat-4,41.775282,-71.393063,66.8,0.24
Sailboat-5,41.775183,-71.390992,4.0,0.88
Sailboat-1,41.768942,-71.387447,124.3,-1.12
Sailboat-2,41.772223,-71.396699,41.8,-1.59
Sailboat-3,41.782254,-71.386854,129.7,2.07
Sailboat-4,41.775282,-71.393088,66.5,0.63
Sailboat-5,41.775143,-71.390992,2.7,1.10
Sailboat-1,41.768955,-71.387426,123.8,-0.67
Sailboat-2,41.772247,-71.396698,42.3,-1.60
Sailboat-3,41.782276,-71.386814,128.4,2.20
Sailboat-4,41.775323,-71.393090,68.1,0.97
Sailboat-5,41.775142,-71.391024,1.4,0.62
Sailboat-1,41.768959,-71.387411,123.9,-0.77
Sailboat-2,41.772288,-71.396659,41.8,-1.58
Sailboat-3,41.782273,-71.386766,129.6,2.56
Sailboat-4,41.775300,-71.393043,69.1,1.07
Sailboat-5,41.775173,-71.391069,3.0,0.45
Sailboat-1,41.768914,-71.387444,125.5,-0.35
Sailboat-2,41.772327,-71.396693,41.1,-1.67
Sailboat-3,41.782244,-71.386765,129.9,1.96
Sailboat-4,41.775303,-71.393086,67.1,1.26
Sailboat-5,41.775168,-71.391091,4.6,0.32
Sailboat-1,41.768952,-71.387426,125.3,-0.28
Sailboat-2,41.772351,-71.396648,39.5,-1.66
Sailboat-3,41.782269,-71.386745,131.3,2.21
Sailboat-4,41.775282,-71.393100,66.8,0.94
Sailboat-5,41.775156,-71.391103,6.2,0.32
Sailboat-1,41.768958,-71.387439,125.7,-0.12
Sailboat-2,41.772374,-71.396648,38.1,-1.73
Sailboat-3,41.782285,-71.386773,129.3,1.77
Sailboat-4,41.775330,-71.393109,65.4,1.25
Sailboat-5,41.775183,-71.391141,6.7,0.26
Sailboat-1,41.768987,-71.387480,125.5,-0.37
Sailboat-2,41.772347,-71.396610,36.1,-1.84
Sailboat-3,41.782274,-71.386796,128.3,1.59
Sailboat-4,41.775334,-71.393092,65.9,0.88
Sailboat-5,41.775226,-71.391106,7.0,-0.21
Sailboat-1,41.768940,-71.387488,124.6,-0.14
Sailboat-2,41.772320,-71.396572,35.2,-1.46
Sailboat-3,41.782291,-71.386797,129.6,1.34
